model_seed,method,source_index,scale,nominal_change,functional_change,prediction_preserved
2,r0_mlp,7416,0.05,0.0023719547316432,1.339955968404638e-08,1
2,r0_mlp,468,0.05,0.003266823710873723,1.546164440924258e-08,1
2,r0_mlp,5679,0.05,0.0012057190760970116,1.1437342628539682e-08,1
2,r0_mlp,2267,0.05,0.0031749324407428503,1.8920696120972025e-08,1
2,r0_mlp,848,0.05,0.0010067853145301342,1.0298155217469684e-08,1
2,r0_mlp,6745,0.05,0.0019235414220020175,1.4640905376950286e-08,1
2,r0_mlp,589,0.05,0.0044247242622077465,3.3367822283025816e-08,1
2,r0_mlp,8926,0.05,0.003454428631812334,1.6803303637402678e-08,1
2,r0_mlp,800,0.05,0.0027716343756765127,2.369583107508788e-08,1
2,r0_mlp,5369,0.05,0.002284627640619874,1.2125562776077459e-08,1
2,r0_mlp,6049,0.05,0.0036829800810664892,1.2951737460298318e-08,1
2,r0_mlp,3221,0.05,0.002052627969533205,9.339235162997284e-09,1
2,r0_mlp,3570,0.05,0.0032223768066614866,1.677480554462818e-08,1
2,r0_mlp,1289,0.05,0.004514756146818399,2.0782444209999085e-08,1
2,r0_mlp,6104,0.05,0.004772447515279055,4.289332622420261e-08,1
2,r0_mlp,9524,0.05,0.003954966552555561,2.4362702077951326e-08,1
2,r0_mlp,2459,0.05,0.001827899133786559,1.0496794544678778e-08,1
2,r0_mlp,6316,0.05,0.0023307339288294315,2.2473582106385948e-08,1
2,r0_mlp,1698,0.05,0.0029310151003301144,1.8663429912635365e-08,1
2,r0_mlp,8423,0.05,0.0035402881912887096,1.605807220528277e-08,1
2,r0_mlp,5081,0.05,0.005084057338535786,2.5665695346788198e-08,1
2,r0_mlp,2384,0.05,0.0015479776775464416,1.237127378317382e-08,1
2,r0_mlp,145,0.05,0.001974340295419097,1.2926333781138055e-08,1
2,r0_mlp,7446,0.05,0.0021605724468827248,1.577906161287501e-08,1
2,r0_mlp,9810,0.05,0.004060413222759962,1.3448913094293857e-08,1
2,r0_mlp,8778,0.05,0.0027160446625202894,1.422120288196993e-08,1
2,r0_mlp,2497,0.05,0.002644132822751999,1.2889717737607498e-08,1
2,r0_mlp,9443,0.05,0.005191304255276918,1.862684229081424e-08,1
2,r0_mlp,2261,0.05,0.0024795066565275192,1.1811015276919079e-08,1
2,r0_mlp,3557,0.05,0.0036288246046751738,1.820883888115077e-08,1
