model_seed,method,source_index,scale,signed_route_effect,orthogonal_abs_effect,class_log_prob_drop,prediction_preserved
0,d4_no_geo,4517,-0.25,0.012033275328576565,0.016831839457154274,0.0029791295528411865,1
0,d4_no_geo,9898,-0.25,0.007799933664500713,0.009874938055872917,0.0011348463594913483,1
0,d4_no_geo,3096,-0.25,-0.01270159799605608,0.012788410298526287,0.00013378262519836426,1
0,d4_no_geo,385,-0.25,0.008740287274122238,0.009278860874474049,0.002436172217130661,1
0,d4_no_geo,4943,-0.25,-0.0032809276599437,0.03076905384659767,-0.0002619028091430664,1
0,d4_no_geo,5644,-0.25,-0.0009814650984480977,0.009378201328217983,-0.0019228458404541016,1
0,d4_no_geo,582,-0.25,0.01161533035337925,0.01552166510373354,-0.00454103946685791,1
0,d4_no_geo,1731,-0.25,-0.0075064958073198795,0.034018561244010925,3.949552774429321e-05,1
0,d4_no_geo,7999,-0.25,-0.0016351897502318025,0.025830725207924843,-6.394088268280029e-05,1
0,d4_no_geo,5860,-0.25,-0.019273409619927406,0.03392874822020531,0.0007821992039680481,1
0,d4_no_geo,7627,-0.25,0.011671148240566254,0.020649954676628113,0.0009774565696716309,1
0,d4_no_geo,8165,-0.25,0.000562349334359169,0.02946465276181698,0.018715858459472656,1
0,d4_no_geo,4504,-0.25,-0.0034934207797050476,0.02972574345767498,-0.0029230117797851562,1
0,d4_no_geo,9523,-0.25,0.00258973753079772,0.004274349194020033,0.0006595999002456665,1
0,d4_no_geo,3274,-0.25,0.011745285242795944,0.015473457984626293,0.0021382570266723633,1
0,d4_no_geo,2076,-0.25,-0.007369598373770714,0.03570927307009697,-0.0019707009196281433,1
0,d4_no_geo,6614,-0.25,0.004182213917374611,0.025707636028528214,-0.0022515058517456055,1
0,d4_no_geo,1215,-0.25,-0.0059915753081440926,0.033139072358608246,-0.00011286884546279907,1
0,d4_no_geo,4549,-0.25,0.01161959208548069,0.01276821456849575,-0.001145392656326294,1
0,d4_no_geo,374,-0.25,-0.0036428840830922127,0.0293052289634943,-0.00039207935333251953,1
0,d4_no_geo,3504,-0.25,-0.0007584497216157615,0.025691187009215355,-0.00027444958686828613,1
0,d4_no_geo,7608,-0.25,-0.0015075327828526497,0.027613744139671326,0.09689605236053467,1
0,d4_no_geo,5507,-0.25,0.0070939213037490845,0.021092461422085762,0.0033189058303833008,1
0,d4_no_geo,5537,-0.25,-0.0008042265544645488,0.027644092217087746,-0.00030303001403808594,1
0,d4_no_geo,1194,-0.25,-0.003543545724824071,0.029690131545066833,0.00021541118621826172,1
0,d4_no_geo,479,-0.25,-0.012591778300702572,0.013799408450722694,-0.018771648406982422,1
0,d4_no_geo,8491,-0.25,0.010444024577736855,0.00734908040612936,0.009739071130752563,1
0,d4_no_geo,4284,-0.25,-0.012533208355307579,0.0213172547519207,-0.03252744674682617,1
