method,angle,source_index,host,route_mass,ablation_impact
sensory_bottleneck_no_geo,0.0,374,2,0.004688362590968609,-0.0008219629526138306
sensory_bottleneck_no_geo,0.0,3504,2,0.02767525054514408,-0.024934113025665283
sensory_bottleneck_no_geo,0.0,7608,2,0.015725314617156982,0.008159875869750977
sensory_bottleneck_no_geo,0.0,5507,2,0.005578277166932821,0.002030491828918457
sensory_bottleneck_no_geo,0.0,5537,2,0.02556750923395157,-0.014876782894134521
sensory_bottleneck_no_geo,0.0,1194,2,0.06755697727203369,-0.006204038858413696
sensory_bottleneck_no_geo,0.0,479,2,0.003604722209274769,-0.01307821273803711
sensory_bottleneck_no_geo,0.0,8491,2,0.022424399852752686,-0.0018457472324371338
sensory_bottleneck_no_geo,0.0,4284,2,0.02983282506465912,-0.059444427490234375
sensory_bottleneck_no_geo,0.0,1588,2,0.005660820286720991,0.00038627535104751587
sensory_bottleneck_no_geo,0.0,4499,2,0.0077634165063500404,0.003247201442718506
sensory_bottleneck_no_geo,0.0,6639,2,0.006097214296460152,0.0018424689769744873
sensory_bottleneck_no_geo,0.0,2073,2,0.009939015842974186,-0.0008580833673477173
sensory_bottleneck_no_geo,0.0,1751,2,0.011473255231976509,0.013566434383392334
sensory_bottleneck_no_geo,0.0,1828,2,0.020546982064843178,0.009127259254455566
sensory_bottleneck_no_geo,0.0,5372,2,0.13911573588848114,-0.017800763249397278
sensory_bottleneck_no_geo,0.0,3968,2,0.008642100729048252,-0.024663805961608887
sensory_bottleneck_no_geo,0.0,5105,2,0.007442614994943142,0.013337254524230957
sensory_bottleneck_no_geo,0.0,8811,2,0.005681330803781748,0.0009933412075042725
sensory_bottleneck_no_geo,0.0,2154,2,0.05134746432304382,-0.004462413489818573
sensory_bottleneck_no_geo,0.0,8720,2,0.04918718338012695,-0.003177076578140259
sensory_bottleneck_no_geo,0.0,9911,2,0.014074308797717094,-0.006840124726295471
sensory_bottleneck_no_geo,0.0,6124,2,0.006882758811116219,-0.03403615951538086
sensory_bottleneck_no_geo,0.0,293,2,0.004924991633743048,0.00509798526763916
sensory_bottleneck_no_geo,0.0,3444,2,0.033521924167871475,0.03935915231704712
sensory_bottleneck_no_geo,0.0,8353,2,0.012710639275610447,0.03353393077850342
sensory_bottleneck_no_geo,0.0,9351,2,0.003267365274950862,0.0014788657426834106
sensory_bottleneck_no_geo,0.0,9087,2,0.2487264722585678,-0.33121299743652344
sensory_bottleneck_no_geo,0.0,9464,2,0.055672261863946915,-0.004646658897399902
sensory_bottleneck_no_geo,0.0,5668,2,0.0184724610298872,-0.006845340132713318
sensory_bottleneck_no_geo,0.0,8284,2,0.19770964980125427,-0.2394261360168457
sensory_bottleneck_no_geo,0.0,2604,2,0.006016178522258997,-0.00806361436843872
sensory_bottleneck_no_geo,0.0,8740,2,0.04434482753276825,-0.002316981554031372
sensory_bottleneck_no_geo,0.0,628,2,0.016429945826530457,0.020435571670532227
sensory_bottleneck_no_geo,0.0,2306,2,0.03384299948811531,0.017082393169403076
sensory_bottleneck_no_geo,0.0,3016,2,0.014938687905669212,-0.0018241256475448608
sensory_bottleneck_no_geo,0.0,700,2,0.027177387848496437,0.0003526359796524048
sensory_bottleneck_no_geo,0.0,8792,2,0.011703021824359894,0.003745049238204956
sensory_bottleneck_no_geo,0.0,3392,2,0.02278074249625206,0.0003139972686767578
sensory_bottleneck_no_geo,0.0,7478,2,0.01132271159440279,-0.009934663772583008
sensory_bottleneck_no_geo,0.0,7115,2,0.006844996474683285,0.008150994777679443
sensory_bottleneck_no_geo,0.0,2804,2,0.03183066472411156,0.06993293762207031
sensory_bottleneck_no_geo,0.0,7379,2,0.003935030661523342,0.001786947250366211
sensory_bottleneck_no_geo,0.0,6112,2,0.01220930926501751,-0.006823539733886719
sensory_bottleneck_no_geo,0.0,9951,2,0.019195448607206345,-0.015351623296737671
sensory_bottleneck_no_geo,0.0,5553,2,0.04749416187405586,-0.002252042293548584
sensory_bottleneck_no_geo,0.0,7830,2,0.011912615038454533,-0.001537024974822998
sensory_bottleneck_no_geo,0.0,5659,2,0.008899693377315998,-0.0006328672170639038
sensory_bottleneck_no_geo,0.0,3623,2,0.0538376159965992,-0.0033479444682598114
sensory_bottleneck_no_geo,0.0,5770,2,0.010261536575853825,0.0033305808901786804
sensory_bottleneck_no_geo,0.0,4343,2,0.009943651035428047,-0.00420890748500824
sensory_bottleneck_no_geo,0.0,7074,2,0.010553100146353245,0.005459487438201904
sensory_bottleneck_no_geo,0.0,8707,2,0.004964854568243027,0.004029124975204468
sensory_bottleneck_no_geo,0.0,3675,2,0.0043482184410095215,0.0013970807194709778
sensory_bottleneck_no_geo,0.0,555,2,0.026446741074323654,0.012286484241485596
sensory_bottleneck_no_geo,0.0,9642,2,0.120456762611866,-0.3357114791870117
sensory_bottleneck_no_geo,0.0,2501,2,0.005439855623990297,0.00013990327715873718
sensory_bottleneck_no_geo,0.0,4257,2,0.0324413925409317,-0.03049004077911377
sensory_bottleneck_no_geo,0.0,3064,2,0.0038376860320568085,0.0015071630477905273
sensory_bottleneck_no_geo,0.0,1201,2,0.05374223366379738,-0.0031097307801246643
sensory_bottleneck_no_geo,0.0,5388,2,0.018913278356194496,-0.012027323246002197
sensory_bottleneck_no_geo,0.0,5665,2,0.008394372649490833,0.003701820969581604
sensory_bottleneck_no_geo,0.0,9255,2,0.03504684567451477,-0.013702571392059326
sensory_bottleneck_no_geo,0.0,6269,2,0.13846324384212494,-0.013487711548805237
sensory_bottleneck_no_geo,0.0,9216,2,0.026415355503559113,-0.006468653678894043
sensory_bottleneck_no_geo,0.0,1712,2,0.010228311643004417,-0.0036392807960510254
sensory_bottleneck_no_geo,0.0,612,2,0.005664278753101826,0.007075786590576172
sensory_bottleneck_no_geo,0.0,6145,3,0.9568636417388916,-0.10567593574523926
sensory_bottleneck_no_geo,0.0,3617,3,0.7429234981536865,0.11115235090255737
sensory_bottleneck_no_geo,0.0,9535,3,0.9384651780128479,-0.06599405407905579
sensory_bottleneck_no_geo,0.0,9553,3,0.3483484983444214,0.5425480604171753
sensory_bottleneck_no_geo,0.0,1507,3,0.5221065878868103,0.0007105171680450439
sensory_bottleneck_no_geo,0.0,2536,3,0.9503412246704102,2.6959691047668457
sensory_bottleneck_no_geo,0.0,8172,3,0.917789101600647,2.786083459854126
sensory_bottleneck_no_geo,0.0,8319,3,0.45921429991722107,0.5693162679672241
sensory_bottleneck_no_geo,0.0,350,3,0.5458115339279175,-0.025487393140792847
sensory_bottleneck_no_geo,0.0,8329,3,0.26614463329315186,0.3130909204483032
sensory_bottleneck_no_geo,0.0,2092,3,0.9190608859062195,0.45059478282928467
sensory_bottleneck_no_geo,0.0,8170,3,0.4879617989063263,0.2121892273426056
sensory_bottleneck_no_geo,0.0,5866,3,0.35766181349754333,-0.07602708786725998
sensory_bottleneck_no_geo,0.0,1043,3,0.2845282256603241,0.36983346939086914
sensory_bottleneck_no_geo,0.0,4124,3,0.9617440104484558,-0.580572247505188
sensory_bottleneck_no_geo,0.0,870,3,0.9107480645179749,0.04534626007080078
sensory_bottleneck_no_geo,0.0,2415,3,0.9316189289093018,0.6115756630897522
sensory_bottleneck_no_geo,0.0,9970,3,0.9200335144996643,1.0876169204711914
sensory_bottleneck_no_geo,0.0,7839,3,0.8212589025497437,0.7237247228622437
sensory_bottleneck_no_geo,0.0,7662,3,0.25077342987060547,0.2655063271522522
sensory_bottleneck_no_geo,0.0,3554,3,0.8330313563346863,0.12430227547883987
sensory_bottleneck_no_geo,0.0,132,3,0.938608705997467,0.41163408756256104
sensory_bottleneck_no_geo,0.0,346,3,0.9435680508613586,3.4426565170288086
sensory_bottleneck_no_geo,0.0,8631,3,0.5088368654251099,0.10336551070213318
sensory_bottleneck_no_geo,0.0,1908,3,0.7853351831436157,0.12643501162528992
sensory_bottleneck_no_geo,0.0,7298,3,0.5340873003005981,0.9032013416290283
sensory_bottleneck_no_geo,0.0,4404,3,0.9608578681945801,3.3230485916137695
sensory_bottleneck_no_geo,0.0,6215,3,0.7966086864471436,0.5970566272735596
sensory_bottleneck_no_geo,0.0,7557,3,0.4449211657047272,0.6119063496589661
sensory_bottleneck_no_geo,0.0,8505,3,0.9494888782501221,-1.3095887899398804
sensory_bottleneck_no_geo,0.0,2295,3,0.9318075776100159,2.7418341636657715
sensory_bottleneck_no_geo,0.0,2678,3,0.36229607462882996,0.09392362833023071
sensory_bottleneck_no_geo,0.0,8479,3,0.5522361397743225,0.7022472620010376
sensory_bottleneck_no_geo,0.0,2621,3,0.8800445795059204,0.4022071063518524
sensory_bottleneck_no_geo,0.0,185,3,0.37524500489234924,0.5277199745178223
sensory_bottleneck_no_geo,0.0,2902,3,0.5681024193763733,0.03190255165100098
sensory_bottleneck_no_geo,0.0,8518,3,0.9684547781944275,0.6245408058166504
sensory_bottleneck_no_geo,0.0,5173,3,0.9100284576416016,0.21571201086044312
sensory_bottleneck_no_geo,0.0,1403,3,0.45372968912124634,0.0010675936937332153
sensory_bottleneck_no_geo,0.0,7275,3,0.8277525901794434,0.12809664011001587
sensory_bottleneck_no_geo,0.0,1899,3,0.8435720801353455,1.0130305290222168
sensory_bottleneck_no_geo,0.0,9485,3,0.35478997230529785,0.0037735775113105774
sensory_bottleneck_no_geo,0.0,894,3,0.9698534607887268,0.7832552790641785
sensory_bottleneck_no_geo,0.0,9533,3,0.570659339427948,0.29108619689941406
sensory_bottleneck_no_geo,0.0,7898,3,0.9300262331962585,3.2433438301086426
sensory_bottleneck_no_geo,0.0,7076,3,0.21952280402183533,0.1934848427772522
sensory_bottleneck_no_geo,0.0,3914,3,0.729128897190094,0.19108696281909943
sensory_bottleneck_no_geo,0.0,6869,3,0.3483806550502777,0.01760721206665039
sensory_bottleneck_no_geo,0.0,6483,3,0.8018416166305542,0.32813167572021484
sensory_bottleneck_no_geo,0.0,738,3,0.9655587077140808,-0.5584261417388916
sensory_bottleneck_no_geo,0.0,4636,3,0.89243483543396,0.48509615659713745
sensory_bottleneck_no_geo,0.0,6054,3,0.4984787106513977,0.07945001125335693
sensory_bottleneck_no_geo,0.0,2011,3,0.8979164958000183,1.4219331741333008
sensory_bottleneck_no_geo,0.0,1950,3,0.4376663863658905,0.1566697359085083
sensory_bottleneck_no_geo,0.0,8920,3,0.39563488960266113,0.8407350778579712
sensory_bottleneck_no_geo,0.0,8087,3,0.9689940810203552,0.36124446988105774
sensory_bottleneck_no_geo,0.0,578,3,0.9445557594299316,1.0627589225769043
sensory_bottleneck_no_geo,0.0,4418,3,0.9429119825363159,0.11758676171302795
sensory_bottleneck_no_geo,0.0,9566,3,0.44207456707954407,0.07473081350326538
sensory_bottleneck_no_geo,0.0,7017,3,0.7703221440315247,0.14014822244644165
sensory_bottleneck_no_geo,0.0,6281,3,0.872372567653656,0.4645824730396271
sensory_bottleneck_no_geo,0.0,7300,3,0.3685457110404968,-0.024927303194999695
sensory_bottleneck_no_geo,0.0,3438,3,0.3844532370567322,0.0094870924949646
sensory_bottleneck_no_geo,0.0,4074,3,0.35501646995544434,0.01814962923526764
sensory_bottleneck_no_geo,0.0,6920,3,0.9014378190040588,0.4521859884262085
sensory_bottleneck_no_geo,0.0,2813,3,0.9502356648445129,0.6594370007514954
sensory_bottleneck_no_geo,0.0,1334,3,0.922393262386322,0.8666692972183228
sensory_bottleneck_no_geo,0.0,3526,3,0.451505184173584,0.4640834331512451
sensory_bottleneck_no_geo,0.0,1910,3,0.9302543997764587,0.9412241578102112
sensory_bottleneck_no_geo,0.0,500,3,0.9586427211761475,0.6649263501167297
sensory_bottleneck_no_geo,0.0,1808,3,0.6943033933639526,3.025108575820923
sensory_bottleneck_no_geo,0.0,9165,3,0.3855549693107605,0.4983166456222534
sensory_bottleneck_no_geo,0.0,8192,3,0.7521740794181824,0.23797821998596191
sensory_bottleneck_no_geo,0.0,9066,3,0.8401616811752319,0.12709227204322815
sensory_bottleneck_no_geo,0.0,5478,3,0.9161635637283325,0.7062568664550781
sensory_bottleneck_no_geo,0.0,8608,3,0.6042462587356567,0.05759638547897339
sensory_bottleneck_no_geo,0.0,1994,3,0.359466016292572,0.023838244378566742
sensory_bottleneck_no_geo,0.0,4608,3,0.9723663330078125,-1.1591249704360962
sensory_bottleneck_no_geo,0.0,1971,3,0.8583839535713196,0.07447656989097595
sensory_bottleneck_no_geo,0.0,9408,3,0.40387558937072754,0.7484756708145142
sensory_bottleneck_no_geo,0.0,6088,3,0.8195945024490356,0.18048618733882904
sensory_bottleneck_no_geo,0.0,5053,3,0.8065962791442871,0.588967502117157
sensory_bottleneck_no_geo,0.0,9631,3,0.9538024663925171,3.184567451477051
sensory_bottleneck_no_geo,0.0,5031,3,0.9389680027961731,2.973393678665161
sensory_bottleneck_no_geo,0.0,4252,3,0.8158273696899414,0.12853223085403442
sensory_bottleneck_no_geo,0.0,2570,3,0.4693385660648346,0.5587169528007507
sensory_bottleneck_no_geo,0.0,2978,3,0.9561126232147217,0.2871008515357971
sensory_bottleneck_no_geo,0.0,127,3,0.7547430396080017,0.3769996762275696
sensory_bottleneck_no_geo,0.0,7154,3,0.9303986430168152,0.04488515853881836
sensory_bottleneck_no_geo,0.0,9903,3,0.32427480816841125,-0.008259668946266174
sensory_bottleneck_no_geo,0.0,7615,3,0.9186539649963379,0.38830071687698364
sensory_bottleneck_no_geo,0.0,4057,3,0.3906031548976898,0.03540036082267761
sensory_bottleneck_no_geo,0.0,2655,3,0.32549288868904114,0.010456860065460205
sensory_bottleneck_no_geo,0.0,6332,3,0.253549724817276,0.1990131437778473
sensory_bottleneck_no_geo,0.0,3439,3,0.9193788170814514,4.117310523986816
sensory_bottleneck_no_geo,0.0,9576,3,0.35596174001693726,-0.039803870022296906
sensory_bottleneck_no_geo,0.0,9285,3,0.5047299861907959,0.21448886394500732
sensory_bottleneck_no_geo,0.0,515,3,0.9062597155570984,2.0264341831207275
sensory_bottleneck_no_geo,0.0,8448,3,0.9322169423103333,2.7150778770446777
sensory_bottleneck_no_geo,0.0,5092,3,0.4799633324146271,0.013791725039482117
sensory_bottleneck_no_geo,0.0,8438,3,0.8415808081626892,0.35832393169403076
sensory_bottleneck_no_geo,0.0,9606,3,0.45581352710723877,0.38932347297668457
sensory_bottleneck_no_geo,0.0,2722,3,0.44568413496017456,0.005836412310600281
sensory_bottleneck_no_geo,0.0,6458,3,0.28646403551101685,-0.048360005021095276
sensory_bottleneck_no_geo,0.0,1744,3,0.7505432367324829,0.11056676506996155
sensory_bottleneck_no_geo,0.0,3400,3,0.45502886176109314,0.13155046105384827
sensory_bottleneck_no_geo,0.0,3241,3,0.4740931987762451,0.7220153212547302
sensory_bottleneck_no_geo,0.0,7332,3,0.37775781750679016,0.23325514793395996
sensory_bottleneck_no_geo,0.0,2235,3,0.31533488631248474,0.007979065179824829
sensory_bottleneck_no_geo,0.0,795,3,0.8827863335609436,0.9025403261184692
sensory_bottleneck_no_geo,0.0,6829,3,0.35025614500045776,0.0158906951546669
sensory_bottleneck_no_geo,0.0,4713,3,0.9108496904373169,0.49968603253364563
sensory_bottleneck_no_geo,0.0,764,3,0.8991588354110718,0.16143696010112762
sensory_bottleneck_no_geo,0.0,2681,3,0.9050184488296509,1.4297364950180054
sensory_bottleneck_no_geo,0.0,1555,3,0.362857460975647,0.009404867887496948
sensory_bottleneck_no_geo,0.0,9997,3,0.25021716952323914,0.2264488935470581
sensory_bottleneck_no_geo,0.0,3483,3,0.5264507532119751,0.9137954711914062
sensory_bottleneck_no_geo,0.0,259,3,0.9159905910491943,-0.1282205581665039
sensory_bottleneck_no_geo,0.0,2606,3,0.9149471521377563,0.33652856945991516
sensory_bottleneck_no_geo,0.0,3295,3,0.9027681350708008,0.6344138979911804
sensory_bottleneck_no_geo,0.0,6279,3,0.7785258889198303,0.4807600975036621
sensory_bottleneck_no_geo,0.0,7158,3,0.7953570485115051,0.1559845209121704
sensory_bottleneck_no_geo,0.0,1775,3,0.9408773183822632,3.48249888420105
sensory_bottleneck_no_geo,0.0,6618,3,0.41480329632759094,0.010470189154148102
sensory_bottleneck_no_geo,0.0,2147,3,0.44611528515815735,0.5460072159767151
sensory_bottleneck_no_geo,0.0,899,3,0.9446617960929871,0.2824714779853821
sensory_bottleneck_no_geo,0.0,8965,3,0.9231165051460266,0.4018760621547699
sensory_bottleneck_no_geo,0.0,4189,3,0.9458684921264648,0.22691096365451813
sensory_bottleneck_no_geo,0.0,5539,3,0.8579378128051758,0.18576505780220032
sensory_bottleneck_no_geo,0.0,6190,3,0.4142652451992035,0.8332901000976562
sensory_bottleneck_no_geo,0.0,2445,3,0.5138614177703857,1.049217700958252
sensory_bottleneck_no_geo,0.0,4846,3,0.4155324697494507,0.526898205280304
sensory_bottleneck_no_geo,0.0,2634,3,0.9666374325752258,0.5307535529136658
sensory_bottleneck_no_geo,0.0,3782,3,0.9676400423049927,-0.6483244895935059
sensory_bottleneck_no_geo,0.0,5255,3,0.9427780508995056,3.0870471000671387
sensory_bottleneck_no_geo,0.0,4626,3,0.9447031617164612,-0.14417922496795654
sensory_bottleneck_no_geo,0.0,3512,3,0.9423081278800964,2.9279513359069824
sensory_bottleneck_no_geo,0.0,3800,3,0.7874694466590881,0.16129693388938904
sensory_bottleneck_no_geo,0.0,7462,3,0.5565558075904846,1.22688889503479
sensory_bottleneck_no_geo,0.0,9545,3,0.8057860732078552,0.7355199456214905
sensory_bottleneck_no_geo,0.0,7145,3,0.5409085154533386,0.16814753413200378
sensory_bottleneck_no_geo,0.0,9862,3,0.8869704604148865,0.1482151448726654
sensory_bottleneck_no_geo,0.0,7552,3,0.9394574165344238,0.04162687063217163
sensory_bottleneck_no_geo,0.0,6256,3,0.2242320477962494,0.25763607025146484
sensory_bottleneck_no_geo,0.0,6613,3,0.5271339416503906,0.16196364164352417
sensory_bottleneck_no_geo,0.0,2169,3,0.3108328580856323,0.3852587938308716
sensory_bottleneck_no_geo,0.0,1455,3,0.39440837502479553,0.6375776529312134
sensory_bottleneck_no_geo,0.0,9470,3,0.9266108274459839,0.2623634338378906
sensory_bottleneck_no_geo,0.0,2730,3,0.2486741691827774,-0.3852508068084717
sensory_bottleneck_no_geo,0.0,8884,3,0.7364218831062317,0.1941070407629013
sensory_bottleneck_no_geo,0.0,991,3,0.9498936533927917,0.7298261523246765
sensory_bottleneck_no_geo,0.0,6068,3,0.7148041725158691,0.2704380750656128
sensory_bottleneck_no_geo,0.0,1285,3,0.8296501636505127,0.672154426574707
sensory_bottleneck_no_geo,0.0,8158,3,0.613353967666626,0.3718830645084381
sensory_bottleneck_no_geo,0.0,5583,3,0.9460320472717285,0.4124985933303833
sensory_bottleneck_no_geo,0.0,4545,3,0.8296560049057007,1.19851553440094
sensory_bottleneck_no_geo,0.0,906,3,0.35192301869392395,0.7108796834945679
sensory_bottleneck_no_geo,0.0,4698,3,0.7938675880432129,0.22741654515266418
sensory_bottleneck_no_geo,0.0,9751,3,0.9662420153617859,-3.1709094047546387
sensory_bottleneck_no_geo,0.0,9484,3,0.22868654131889343,0.2379339635372162
sensory_bottleneck_no_geo,0.0,8365,3,0.9245563745498657,0.34515833854675293
sensory_bottleneck_no_geo,0.0,2158,3,0.9484751224517822,0.05403636395931244
sensory_bottleneck_no_geo,0.0,3761,3,0.34017935395240784,0.02362816035747528
sensory_bottleneck_no_geo,0.0,4111,3,0.635588526725769,0.5102006196975708
sensory_bottleneck_no_geo,0.0,5075,3,0.9062498807907104,0.2554168105125427
sensory_bottleneck_no_geo,0.0,9562,3,0.420132577419281,0.865795373916626
sensory_bottleneck_no_geo,0.0,9497,3,0.48110851645469666,0.7356813549995422
sensory_bottleneck_no_geo,0.0,2116,3,0.8864268064498901,-0.11719977855682373
sensory_bottleneck_no_geo,0.0,1705,3,0.3721886873245239,0.06426161527633667
sensory_bottleneck_no_geo,0.0,6238,3,0.9450454711914062,0.21890684962272644
sensory_bottleneck_no_geo,0.0,4517,3,0.9340189099311829,0.2489357888698578
sensory_bottleneck_no_geo,0.0,9898,3,0.29972657561302185,0.005659997463226318
sensory_bottleneck_no_geo,0.0,3096,3,0.2532903254032135,0.11394819617271423
sensory_bottleneck_no_geo,0.0,385,3,0.336443156003952,0.01654496043920517
sensory_bottleneck_no_geo,0.0,4943,3,0.8140720725059509,0.057119667530059814
sensory_bottleneck_no_geo,0.0,5644,3,0.47279927134513855,0.643523097038269
sensory_bottleneck_no_geo,0.0,582,3,0.868436872959137,-0.7788392305374146
sensory_bottleneck_no_geo,0.0,1731,3,0.9623798727989197,1.1134895086288452
sensory_bottleneck_no_geo,0.0,7999,3,0.925575852394104,-1.9184603691101074
sensory_bottleneck_no_geo,0.0,5860,3,0.9526534676551819,0.31682729721069336
sensory_bottleneck_no_geo,0.0,7627,3,0.9460404515266418,0.04986406862735748
sensory_bottleneck_no_geo,0.0,8165,3,0.4315764904022217,-0.27323055267333984
sensory_bottleneck_no_geo,0.0,4504,3,0.8019043803215027,0.21121275424957275
sensory_bottleneck_no_geo,0.0,9523,3,0.7153282761573792,0.38239917159080505
sensory_bottleneck_no_geo,0.0,3274,3,0.8689842224121094,0.5621602535247803
sensory_bottleneck_no_geo,0.0,2076,3,0.9611365795135498,1.168182134628296
sensory_bottleneck_no_geo,0.0,6614,3,0.9320660829544067,-0.24658694863319397
sensory_bottleneck_no_geo,0.0,1215,3,0.9371024966239929,1.8447107076644897
sensory_bottleneck_no_geo,0.0,4549,3,0.9165002703666687,0.20840023458003998
sensory_bottleneck_no_geo,0.0,374,3,0.8941794037818909,0.6785986423492432
sensory_bottleneck_no_geo,0.0,3504,3,0.5440821051597595,0.9091007709503174
sensory_bottleneck_no_geo,0.0,7608,3,0.553499698638916,0.17028173804283142
sensory_bottleneck_no_geo,0.0,5507,3,0.9017534852027893,0.6279119849205017
sensory_bottleneck_no_geo,0.0,5537,3,0.4204685688018799,0.6028030514717102
sensory_bottleneck_no_geo,0.0,1194,3,0.46073439717292786,-0.22393178939819336
sensory_bottleneck_no_geo,0.0,479,3,0.9591577053070068,-1.481712818145752
sensory_bottleneck_no_geo,0.0,8491,3,0.6437102556228638,-0.0638122409582138
sensory_bottleneck_no_geo,0.0,4284,3,0.826964259147644,-0.9984130859375
sensory_bottleneck_no_geo,0.0,1588,3,0.9564371705055237,1.024019479751587
sensory_bottleneck_no_geo,0.0,4499,3,0.873947262763977,0.16986151039600372
sensory_bottleneck_no_geo,0.0,6639,3,0.8556225895881653,0.11258076131343842
sensory_bottleneck_no_geo,0.0,2073,3,0.9345335960388184,0.2904629707336426
sensory_bottleneck_no_geo,0.0,1751,3,0.5713865160942078,0.32242029905319214
sensory_bottleneck_no_geo,0.0,1828,3,0.9111338257789612,0.4150652289390564
sensory_bottleneck_no_geo,0.0,5372,3,0.4079943299293518,-0.032298266887664795
sensory_bottleneck_no_geo,0.0,3968,3,0.9179027676582336,2.2071986198425293
sensory_bottleneck_no_geo,0.0,5105,3,0.9206794500350952,-0.06530916690826416
sensory_bottleneck_no_geo,0.0,8811,3,0.960666835308075,0.4287179410457611
sensory_bottleneck_no_geo,0.0,2154,3,0.35014858841896057,0.007465794682502747
sensory_bottleneck_no_geo,0.0,8720,3,0.3582811653614044,0.010394655168056488
sensory_bottleneck_no_geo,0.0,9911,3,0.9293195605278015,3.2010204792022705
sensory_bottleneck_no_geo,0.0,6124,3,0.9435821175575256,-0.891171932220459
sensory_bottleneck_no_geo,0.0,293,3,0.871180534362793,0.6581249833106995
sensory_bottleneck_no_geo,0.0,3444,3,0.24668988585472107,0.2850739359855652
sensory_bottleneck_no_geo,0.0,8353,3,0.581263542175293,0.22018802165985107
sensory_bottleneck_no_geo,0.0,9351,3,0.9210655093193054,0.6130879521369934
sensory_bottleneck_no_geo,0.0,9087,3,0.3959779739379883,0.19660890102386475
sensory_bottleneck_no_geo,0.0,9464,3,0.3406986892223358,0.007803618907928467
sensory_bottleneck_no_geo,0.0,5668,3,0.8329861760139465,0.6968548893928528
sensory_bottleneck_no_geo,0.0,8284,3,0.5761992931365967,0.3133721947669983
sensory_bottleneck_no_geo,0.0,2604,3,0.9464277029037476,1.1089680194854736
sensory_bottleneck_no_geo,0.0,8740,3,0.38556480407714844,0.011437341570854187
sensory_bottleneck_no_geo,0.0,628,3,0.6951309442520142,1.569399118423462
sensory_bottleneck_no_geo,0.0,2306,3,0.2113221436738968,0.2116323709487915
sensory_bottleneck_no_geo,0.0,3016,3,0.9120113849639893,2.750453472137451
sensory_bottleneck_no_geo,0.0,700,3,0.4526688754558563,6.604194641113281e-05
sensory_bottleneck_no_geo,0.0,8792,3,0.7470241785049438,0.21885092556476593
sensory_bottleneck_no_geo,0.0,3392,3,0.40360817313194275,0.5453450679779053
sensory_bottleneck_no_geo,0.0,7478,3,0.9365084767341614,0.9007586240768433
sensory_bottleneck_no_geo,0.0,7115,3,0.8619230389595032,0.5323650240898132
sensory_bottleneck_no_geo,0.0,2804,3,0.2697043716907501,0.43523716926574707
sensory_bottleneck_no_geo,0.0,7379,3,0.9490879774093628,0.27906113862991333
sensory_bottleneck_no_geo,0.0,6112,3,0.8714922666549683,-0.22633886337280273
sensory_bottleneck_no_geo,0.0,9951,3,0.9141467213630676,3.5024235248565674
sensory_bottleneck_no_geo,0.0,5553,3,0.3892459273338318,0.021927013993263245
sensory_bottleneck_no_geo,0.0,7830,3,0.8955237865447998,3.241020679473877
sensory_bottleneck_no_geo,0.0,5659,3,0.9440913200378418,2.6085684299468994
sensory_bottleneck_no_geo,0.0,3623,3,0.6224886178970337,0.40468841791152954
sensory_bottleneck_no_geo,0.0,5770,3,0.7973445653915405,0.1941312551498413
sensory_bottleneck_no_geo,0.0,4343,3,0.9425320625305176,3.52715802192688
sensory_bottleneck_no_geo,0.0,7074,3,0.9016363024711609,0.1060858815908432
sensory_bottleneck_no_geo,0.0,8707,3,0.8850126266479492,0.4639221429824829
sensory_bottleneck_no_geo,0.0,3675,3,0.9420041441917419,0.19039039313793182
sensory_bottleneck_no_geo,0.0,555,3,0.23735132813453674,0.2349620759487152
sensory_bottleneck_no_geo,0.0,9642,3,0.5683478713035583,1.5931015014648438
sensory_bottleneck_no_geo,0.0,2501,3,0.9634594321250916,0.5891788005828857
sensory_bottleneck_no_geo,0.0,4257,3,0.4274962246417999,0.7449957132339478
sensory_bottleneck_no_geo,0.0,3064,3,0.9552492499351501,-0.011447012424468994
sensory_bottleneck_no_geo,0.0,1201,3,0.32322776317596436,0.017275400459766388
sensory_bottleneck_no_geo,0.0,5388,3,0.5134614706039429,0.7700538635253906
sensory_bottleneck_no_geo,0.0,5665,3,0.7796565890312195,0.10347656905651093
sensory_bottleneck_no_geo,0.0,9255,3,0.36831727623939514,0.6226713061332703
sensory_bottleneck_no_geo,0.0,6269,3,0.3601502478122711,-0.0005437582731246948
sensory_bottleneck_no_geo,0.0,9216,3,0.45915210247039795,0.7292476892471313
sensory_bottleneck_no_geo,0.0,1712,3,0.9467697143554688,2.973253011703491
sensory_bottleneck_no_geo,0.0,612,3,0.8489089012145996,0.7316348552703857
sensory_bottleneck_no_geo,30.0,6145,0,0.003785116132348776,0.0011437535285949707
sensory_bottleneck_no_geo,30.0,3617,0,0.008704210631549358,-0.0010570287704467773
sensory_bottleneck_no_geo,30.0,9535,0,0.002348890993744135,0.004828155040740967
sensory_bottleneck_no_geo,30.0,9553,0,0.007512662559747696,-0.0005137920379638672
sensory_bottleneck_no_geo,30.0,1507,0,0.028058389201760292,0.006587326526641846
sensory_bottleneck_no_geo,30.0,2536,0,0.006242337170988321,-0.0003849826753139496
sensory_bottleneck_no_geo,30.0,8172,0,0.009304420091211796,-0.0004906207323074341
sensory_bottleneck_no_geo,30.0,8319,0,0.008992583490908146,-0.00360870361328125
sensory_bottleneck_no_geo,30.0,350,0,0.00658258143812418,0.0006264746189117432
